votos,financ,idade,n_part,fpart,votos_t1
241263.17,17920.951,51,3,.17987606,14944.148
210672.06,555.96515,50,3,.014835516,12730.118
187998.95,8852.7266,40,4,.34917581,16488.656
220561.28,16324.376,46,2,.25969237,11583.061
264072.44,6074.7153,53,0,.38202965,27153.791
248396.67,31467.398,44,5,.49418697,59012.246
297847.97,4570.7739,59,4,.33677262,52892.754
214564.28,813.34381,45,2,.30415112,31563.318
221370.84,10512.042,34,0,.17990305,11782.69
179938.11,31431.203,43,0,.10391985,8600.9736
96554.195,8763.6904,41,4,.24971715,522.07416
194097.13,5519.8198,47,3,.36487386,8097.582
198679.05,2019.6691,47,0,.1011914,17473.764
213605.52,19014.16,39,7,.05246494,18657.744
190996.5,22486.961,49,1,.042666379,524.35272
142941,27923.002,40,0,.24993779,24138.83
194302.78,6543.1602,46,1,.37063485,19062.764
183610.05,7006.375,39,3,.15207505,23211.744
179074.83,633.26764,36,1,.16131194,15784.768
231879.69,936.8775,48,2,.051396579,11127.854
261780.22,4526.9917,58,3,.16979834,9404.8564
205205.31,2650.8376,46,1,.26492673,24425.752
118647.14,6677.1416,41,3,.10487277,18228.256
134639.89,3653.2881,36,5,.17322508,5403.7427
208034.03,1528.8425,50,3,.2494818,13331.149
247245.31,4207.603,38,0,.05032273,1318.1097
210022.64,13400.267,54,1,.16787574,12110.098
199650.97,4019.9712,45,2,.073551826,3916.5178
174213.94,362.25845,50,1,.15305194,2701.6541
192543.58,2501.9185,50,1,.073244318,5621.2095
235945.72,1063.7596,35,2,.059116341,70743.359
242993.34,5327.2988,43,4,.23602937,55932.902
314483.38,573.79608,59,2,.1454065,39455.582
271009.47,11424.235,49,5,.056777336,45293.609
153866.45,14542.957,40,2,.24755138,15578.337
191717.63,2107.6855,48,3,.12465456,8888.7207
263480.13,10719.421,44,0,.25750467,60195.828
214164.41,4908.9668,43,3,.18300346,10720.564
136701.44,7837.6055,42,3,.54612052,4550.9282
232978.06,37076.941,38,2,.13717918,48310.84
286179.94,1878.618,47,1,.30606604,11298.932
221736.86,2857.9795,40,3,.011065846,3752.7817
246987.25,5647.1797,51,2,.18375479,961.75189
200872.17,910.9754,42,2,.15769106,11065.138
232973.86,3244.5498,55,4,.18102321,9395.2354
201455.59,9902.5088,44,2,.51000345,41738.258
173968.08,6641.106,43,1,.1753251,25165.135
170543.7,728.67609,44,6,.29261294,13414.296
294456.09,18747.596,49,0,.29100734,87743.398
294184.56,98.502014,43,0,.17568345,87238.266
201229.94,4955.5244,41,3,.32836968,11843.937
391591,4555.3022,38,1,.23669122,191717.5
238367.91,2782.9316,37,3,.37798792,85238.477
121509.08,4129.4399,31,2,.051885106,23228.604
220799.64,2100.4595,34,1,.027714133,70860.508
279578.63,21766.08,47,3,.18671192,36285.91
307778.81,1958.8363,47,3,.11030122,74844.828
174670.03,4608.2646,42,1,.44474986,3170.9561
250032.8,17522.092,50,4,.22873944,7565.4507
162941.31,17063.803,41,2,.24619347,16971.475
159536.08,1739.7607,45,1,.06027494,56797.617
145649.92,4408.2207,34,2,.1017432,1845.3571
143720.81,10715.904,47,6,.092245817,3599.3635
71506.594,26657.391,38,2,.18613689,35896.824
189137.14,2403.8967,43,4,.093934841,68.693047
272360.25,12054.674,44,0,.28201401,63000.766
173969.8,1873.4453,42,1,.071991622,21748.861
180376.55,1506.4897,50,3,.0039341063,13961.412
220578.38,3759.4951,53,1,.2379137,6094.063
274206.81,4928.5044,51,1,.18282256,43754.203
181593.61,6978.2666,41,2,.19540839,3462.9431
208324.8,5643.4497,48,0,.14581023,6917.5415
216042.34,18205.137,52,1,.41172096,14829.829
206337.13,29008.434,40,0,.61202747,32896.57
205519.39,1982.99,55,8,.13950187,11467.778
211022.52,8055.5093,34,4,.16185379,21148.238
158972.67,2376.55,38,4,.47003761,4641.1343
186303.59,10564.895,52,1,.17821668,17575.201
153486.09,5937.5508,52,4,.13627656,20093.643
197155.34,93.60717,44,2,.093088046,8825.8701
213605.2,9007.3936,45,0,.16464597,85118.867
153773.08,48413.762,35,0,.049695298,4750.9302
251813.38,2633.4849,49,2,.030012496,16556.563
206130.33,12807.909,56,0,.30476639,1148.5712
124246.81,421.98816,40,4,.10557349,2049.687
231084.98,16502.084,56,0,.11249164,3.2981207
162345,25087.537,38,0,.23114672,45230.824
232925.11,19338.107,41,4,.20748508,47839.664
230519.39,4460.27,31,1,.263078,17036.961
329047.13,4687.7397,65,2,.08892671,32590.541
167133.7,1616.5021,51,2,.17206772,3565.009
243176.36,25266.92,38,3,.50707871,68081.438
215278.84,37211.918,48,3,.27077821,12157.451
287674.75,29763.459,45,1,.023344597,42423.57
155843.41,2362.0964,47,2,.40697491,4171.772
143368.44,656.88556,46,4,.18931867,361.46234
190373.16,1510.2552,47,2,.22133081,74.925346
186461.86,13381.168,40,0,.10509227,8586.2441
157304.89,314.15036,45,3,.19471847,7777.7192
173007.72,5405.2295,38,4,.22872828,18664.504
337455.69,18583.002,49,4,.33955514,91571.039
235342.33,1640.0513,49,2,.4235771,1439.9757
268562.75,11727.784,54,1,.10650429,2352.5022
180312.48,12024.103,38,2,.17996345,53430.344
177314,20401.52,46,4,.25498265,23060.674
232041.41,4569.1201,37,2,.10982794,42395.594
308179.72,1530.6973,52,3,.12830113,47199.383
124421.68,2010.2467,38,2,.31700498,5000.8315
237170.8,701.20605,45,3,.045493495,49741.785
188024.5,21606.109,42,5,.18464091,4045.0476
216563.84,4398.9263,43,3,.10711893,54698.563
276372,8231.6816,56,1,.11035316,17609.303
205133.8,11458.149,38,2,.10238557,59694.57
207152.78,5852.3354,43,0,.043984771,11144.22
122933.16,604.92072,40,4,.26914209,10357.569
258692.64,4741.4946,51,2,.056619372,15223.813
160736.94,5587.6538,36,2,.13272206,25808.777
204798.52,8135.6953,45,3,.12254137,22699.309
210836.3,5088.6826,49,1,.14534824,21963.367
234389.48,3322.4316,42,2,.12259839,36823.043
166573.05,3340.8215,42,2,.27675062,19668.844
171560.89,17936.396,46,1,.27069002,9426.4248
262193.5,11912.104,39,1,.13449918,107713.26
261361.27,18898.443,52,2,.20158908,38918.152
227265.13,37982.398,45,5,.31018317,74086.859
178568.31,13855.399,33,1,.53244001,30372.941
144342.39,2212.9285,30,5,.11413074,4048.3313
107688.66,4634.644,45,2,.10717288,3292.7996
252672.45,1427.3704,54,3,.05030119,40967.711
162967.22,10676.837,39,2,.14744321,1574.481
244065.61,12149.612,50,2,.25632942,844.62683
257089.73,13660.024,47,2,.37623379,47165.082
241540.27,5033.7852,54,0,.46794426,13732.903
146753.92,9722.1904,35,2,.033649229,75725.766
247292.92,504.75107,48,5,.47180516,61503.82
268094.34,745.67877,48,0,.23167047,52814.965
237729.58,1353.832,55,1,.53930622,38700.336
229708.94,935.16699,45,1,.31046391,29855.637
232122.16,10044.721,52,3,.12102135,809.38745
279699.72,18502.852,50,0,.19616479,12798.735
168361.48,7443.334,38,3,.083406813,54817.777
204888.25,4815.6304,42,0,.10959838,1858.5717
219091.72,5853.2539,40,1,.19117738,44369.629
210078.03,13558.785,43,3,.384525,18459.367
288647.75,193.03154,48,4,.05485063,29690.523
188046.28,15002.69,44,2,.32025486,3934.1411
177096.19,37893.355,51,0,.12969832,22004.246
193685.52,2116.0237,44,1,.20753729,13956.873
214409.98,58257.848,46,0,.30755201,27839.895
312839.22,7667.5469,39,2,.30478412,87014.547
119676.34,2041.839,37,4,.045459487,156.71262
213615.73,4523.7188,44,2,.12812194,21084.135
380603.06,1942.6951,51,3,.088160217,111414.22
265923.41,10640.249,46,3,.22965507,86212.523
209568.44,6328.7339,40,3,.35273594,16151.831
291399.41,35289.961,50,3,.14626437,60840.109
218391.86,2416.9543,45,3,.38984278,44810.793
227884.72,372.29672,44,2,.16257027,72519.648
229466.53,3296.9573,49,3,.1621189,19703.082
216530,29126.523,39,0,.072093658,32633.242
201048.22,35353.738,45,1,.30922776,5039.998
201893.63,9971.7695,52,5,.13284142,13821.239
164574.88,19580.523,50,3,.45275691,6590.6235
206653.64,15594.403,44,1,.18207519,17098.545
184416.63,3227.4922,39,1,.27626154,56205.324
194843.56,2540.5898,47,4,.20968395,2194.3689
225676.58,13976.769,50,3,.11370759,39049.492
201336.78,1928.8019,46,1,.604487,25186.904
193102.61,7622.5962,41,1,.029369725,55127.664
250528.56,10620.396,48,1,.27934426,16354.851
308878.31,3222.2852,40,4,.1572127,94960.039
340340.78,13399.81,49,1,.66712058,111512.97
167526.44,5880.0361,42,2,.14305781,6096.3252
276469.13,513.81061,63,2,.21969877,15739.654
105526.73,11232.846,42,2,.58572966,3931.6067
326380.84,9286.29,55,4,.21581325,71986.375
232075.92,19920.604,37,1,.12317121,63552.215
287121.38,1703.5182,58,5,.08661557,17273.506
202379.64,9538.3721,53,3,.51576602,44352.633
194205.92,25922.225,42,1,.095996365,18939.092
153487.63,21354.967,43,1,.28555918,5640.3179
229663.34,22068.068,49,0,.17217796,31315.445
238064.86,7110.2334,58,0,.22780398,16329.923
257777.95,4620.4966,49,2,.24503787,40020.895
214943.28,38783.516,43,3,.34318572,15046.493
201444.7,19179.41,56,1,.096240692,7707.3589
138011.97,12241.726,37,3,.081809543,16701.594
208592.31,721.57178,33,3,.15336777,50890.902
122899.43,23898.172,42,3,.50241476,17245.586
167789.92,22189.863,39,1,.24388245,11954.313
158833.72,178.11754,44,2,.084909089,14127.304
285176.59,4276.4858,43,3,.23200686,70520.484
149731.48,4106.5078,33,4,.17110646,49806.012
137272.95,14921.174,38,2,.051637191,25462.779
167419,1924.963,37,1,.08699543,59513.305
191437.78,2381.1936,42,3,.064925916,43713.379
165090.39,11992.155,48,1,.079570524,10350.955
172479.48,11354.99,47,1,.21074428,5503.1147
123284.57,863.06793,40,4,.15305026,9268.8438
164465.69,1087.3169,44,2,.050287474,2134.2678
221232.56,13028.686,49,0,.32215577,23393.598
184300.77,23944.201,48,0,.1540672,4131.8198
240434.66,4756.8726,44,2,.098108083,5737.813
150605.09,17362.861,46,2,.096002743,10024.322
175162.39,6924.7344,44,0,.21182883,13361.35
155156.5,656.94086,43,1,.19487894,3465.1169
236796.91,4286.2432,52,3,.067015812,28.612301
163786.47,4897.3643,39,3,.028319521,621.58081
348567.78,5446.2271,51,0,.09090735,62684.691
183271.61,17112.1,37,2,.23696536,30001.596
226866.56,23366.971,35,0,.30822974,23739.707
178700.42,2393.5564,37,3,.31924781,5337.3403
256502.05,4997.896,46,1,.13905874,63635.742
207128.88,8215.1982,42,2,.2518701,12301.399
170762.38,5192.312,51,0,.213756,1845.1891
220492.66,25011.043,35,1,.21948399,43774.625
224487.81,21520.725,37,1,.29048383,65963.883
254648.14,10964.523,37,1,.26319531,15638.729
175885.7,3164.9165,39,2,.2996814,6506.1836
197471.5,7579.481,46,0,.25698951,8756.5586
186965.34,5530.2588,44,2,.24555409,10584.12
172080.8,11734.302,58,5,.12840135,9709.6631
221690.05,38991.512,43,2,.089457907,58054.41
417684.16,3705.8857,45,3,.30613908,140162.13
182153.61,8794.9082,41,2,.21554361,39.74688
229509.81,2206.6089,46,2,.41227135,7964.4971
84823.859,4869.2568,32,2,.076462798,2048.7166
358664.31,68600.594,60,1,.38477343,77462.273
231167.05,4001.2151,50,0,.14217269,17135.211
299693.81,25399.432,43,1,.20948742,75245.023
263208.94,2667.3298,43,1,.32023081,33569.84
289076.47,65462.188,63,0,.28008097,18755.256
178640.47,5034.8994,39,2,.38027734,9414.1318
178823.25,3136.0803,51,2,.19359419,16323.591
176010.33,1514.4774,44,3,.2776435,50765.301
195911.33,5036.7603,48,6,.1741358,23644.52
252351.89,4121.208,54,2,.020073691,6447.8467
223376.67,7867.1875,48,0,.094769254,16557.271
198368.13,23313.521,59,1,.17763469,28895.182
217096.56,3234.4937,35,1,.4098877,44495.84
108411.8,825.21979,35,3,.12866351,4512.9019
304612.5,6279.5381,49,1,.332387,60537.5
243690.41,4773.8423,40,2,.063276917,8820.5322
174353.5,17720.953,44,2,.31527954,3190.0291
227279.88,7410.3979,30,1,.073817946,98927.211
278159.28,1376.5806,54,0,.14085791,19914.514
213464.81,1938.1079,48,3,.16916443,12694.737
263758.31,11333.954,54,3,.037334155,69558.047
207961.88,17838.248,49,1,.10009702,27349.826
200435,8082.8784,44,4,.33743209,11429.436
232935.33,29914.307,42,5,.044657603,47622.77
136543.98,3900.8494,39,1,.16225131,4034.5476
120108.92,20529.197,36,3,.32431862,5962.7266
232212.58,4423.0239,43,3,.10988259,38744.551
229534.06,9260.7119,43,1,.26808098,5525.4111
168600.64,4540.3203,37,3,.28142685,37986.406
192268.98,11209.734,47,2,.026924109,10758.619
161411.84,10067.28,37,1,.19722888,3587.9063
136698.31,8504.7715,47,2,.038955767,9421.6309
218036.58,13763.77,48,1,.17379545,14394.544
227041.75,5919.3779,46,4,.33899564,27671.113
194007.34,12230.973,34,0,.13137153,64235.227
241193.41,26749.092,51,2,.13042732,41331.727
163162.17,2020.161,48,1,.080869086,4472.6875
218538.5,9125.4863,39,2,.091957062,44666.227
267904.56,8854.124,46,3,.43859071,79813.195
190853.06,2878.0342,42,1,.201489,38737.613
251547.11,98.213097,48,1,.26270324,61489.41
156627.16,10566.066,41,4,.14994146,5860.4692
221224.3,422.07581,45,2,.080654711,22209.109
273525.44,19646.6,48,3,.16707377,34325.238
323230.34,13764.188,48,2,.22992738,122984.58
151183.55,6732.5698,45,2,.21203634,10962.048
178271.3,15772.676,45,1,.068275154,12966.789
226660.14,17392.025,52,2,.26069972,2121.9102
196783.14,2589.3767,40,2,.41940576,25340.096
227270.8,6284.8843,44,3,.046264086,19679.027
237107.19,39821.469,38,6,.26842615,73074.5
226845.31,14776.248,52,4,.23841147,24143.299
145314.16,18804.133,46,2,.37588766,30003.025
226233.23,4009.8062,45,3,.11254866,57482.957
118830.55,11668.896,42,0,.26538303,4286.0605
207260.27,5251.189,40,2,.32919347,6483.6035
208166.78,1838.8336,36,2,.21886413,34758.641
119484.1,594.72089,34,3,.13454747,12134.156
257970.2,5002.4204,48,1,.162671,5214.9717
161635.16,1056.1455,38,0,.12259807,67136.672
239941.55,5338.1143,35,1,.12432368,56703.891
147692.83,3027.6343,34,2,.36248943,21286.631
169046.48,18307.09,34,1,.14034772,28916.193
155608.3,4246.9004,40,4,.086694457,45203.199
229434.64,5329.2539,36,3,.36834675,15530.899
285612.25,995.11383,49,2,.27869713,15686.543
157973.22,4888.6943,45,2,.14569192,4693.0518
281702.56,438.95844,58,4,.04164182,30811.504
202192.28,8975.3467,41,0,.58457696,40722.672
240228.05,27409.576,48,1,.091687821,9702.3838
243597.78,4270.7427,52,2,.20182422,32994.531
171674.33,2940.6143,42,1,.36057898,20939.107
179851.58,6085.6089,44,2,.3438929,30581.619
193245.84,13259.91,38,1,.082717836,28770.238
187767.27,387.15503,44,3,.065511346,11526.937
145959.52,19891.361,37,2,.21036337,13868.393
191848.34,12460.405,50,3,.42269474,3384.896
241739.11,4899.9082,55,1,.19289558,8262.8496
342741.09,275.61191,57,5,.13637047,68029.594
148539.94,3648.1125,45,4,.12505242,10821.169
151297.61,10964.149,47,2,.14797921,5723.6958
172822.08,3455.8391,52,3,.21782292,33671.418
144106.13,1924.6584,31,1,.13019995,20110.875
271968.34,26676.326,54,2,.14565717,12886.245
166247.25,58276.539,50,3,.12015772,16113.01
299051.63,9828.8232,46,3,.28532171,118649.29
213870.38,6215.6333,42,0,.19517975,34933.32
157425.73,44.425144,45,2,.25858331,1209.9056
320361.91,39824.184,52,0,.22250843,74172.766
181612.66,6366.4385,41,3,.21726105,4775.561
281834.16,8020.9663,59,4,.016846279,61193.484
207445.03,26751.4,41,2,.17203449,42632.895
230462.81,19986.822,51,2,.29764929,8484.9941
344862.88,7022.2769,50,1,.35833731,125325.09
277074.53,37842.203,45,3,.48373583,64706.074
189128.81,3255.1211,44,1,.088166267,11495.28
144378.06,5453.6738,38,1,.42363748,8396.0391
181948.98,36920.773,39,2,.058948401,47719.988
171510.59,368.11057,39,4,.22481363,1469.5759
201575.58,10410.729,39,2,.10718113,8637.9189
261327.33,991.42566,51,7,.11628804,6050.3232
303668.06,9145.8193,54,1,.34245682,45250.531
106514.64,5603.5884,44,4,.068709567,21080.488
211620.81,8902.6143,44,3,.062633432,17863.916
251706.91,1272.4518,47,3,.24050431,1759.5778
201705.2,6470.6323,49,1,.096684039,16979.344
194113.97,3993.8748,42,6,.26369402,10627.803
228173.58,22613.098,53,1,.10006323,8858.9336
241735.75,7039.8677,49,1,.42606172,35754.527
260385.66,37498.41,55,4,.38837066,7212.8647
144786.64,15414.993,32,2,.096488468,7283.6968
159800.45,25774.029,40,2,.2903266,17174.918
236702.64,3980.9919,60,1,.70946586,21378.926
118806.13,9170.3916,31,0,.10152535,2806.4099
202104.97,4583.6196,42,0,.33015087,1526.4779
223607.02,2719.6895,52,2,.21822046,13494.878
294174.34,4841.1724,56,3,.25691459,32830.684
138725.73,1455.8198,39,4,.21926913,3264.1038
141292.08,261.38892,55,0,.15317892,1926.7777
204158.63,16357.504,45,4,.32245141,21989.18
140635.77,7740.4087,45,2,.27230603,26379.77
193829.34,17527.322,41,4,.25419366,35385.238
161439.97,21055.725,28,0,.08802817,2372.0242
191904.17,14359.964,41,2,.23685968,10796.095
142975.81,13314.092,42,3,.13464113,4759.9746
190579.86,5987.3403,37,3,.035366911,57421.703
178708.73,6934.6001,37,1,.25127354,21655.256
95159.672,12528.836,37,0,.15370168,25739.994
157262.48,4348.0044,39,2,.24717286,8401.7266
247723.11,1440.7788,41,5,.052722443,83336.406
140098.47,4749.7471,39,5,.23317158,20791.768
203731.58,22902.99,38,2,.079372868,50271.004
195797.84,8002.4365,50,0,.15873919,18876.521
244190.75,2854.6597,51,2,.4532052,39166.145
346367.34,4612.6792,63,2,.17970954,69621.086
224288.5,25024.592,47,3,.1713376,22250.504
192787.84,5687.2808,45,3,.09197446,5284.3564
276498.19,1503.4075,50,0,.16033567,72222.977
157196.94,107.53447,42,2,.1077098,45047.867
271949.81,5919.9019,45,4,.025352865,94009
221775.88,8655.583,41,1,.2467259,41007.895
176540.92,5192.3301,37,5,.072549254,10654.064
239190.56,1960.199,42,2,.10384456,124731.2
254857.53,13665.888,43,0,.061711032,94561.539
222572.97,863.63245,43,3,.13152447,9004.9121
157062.45,38338.383,37,1,.12919788,10585.677
233246.92,1555.5052,49,2,.24534398,7263.6538
205194.84,9221.6416,48,4,.21314171,7685.8232
205090.98,11164.98,53,5,.063415341,11324.516
200215.31,7692.5879,47,0,.33729753,9670.4814
212442.97,20407.68,51,0,.18853746,4446.6523
219140.59,6027.8818,42,4,.09144482,54364.008
326713.56,21544.264,58,2,.15185302,62093.32
185892.98,1807.7365,51,1,.02196588,9800.5547
253195.64,12301.484,50,0,.052316375,42532.813
141334.27,1171.5103,40,2,.11152459,3823.3445
315131.53,5536.4814,52,3,.060790241,24204.236
315483.63,8425.1982,40,2,.13131924,109943.66
184100.97,3471.5627,37,4,.22846068,8936.2852
248834.31,4774.3916,44,4,.30678114,63912.281
275702.94,8932.4365,46,3,.031494815,79348.891
250112.48,8061.3789,44,1,.093652591,19118.25
288230,3207.9622,47,1,.20638378,63451.43
188096.02,8302.8447,42,1,.080650672,45837.594
190377.33,8502.4463,40,3,.029584674,30034.586
233556.22,2797.7588,42,3,.2688745,22064.008
168911.98,38757.168,36,0,.088556156,45896.707
200623.92,26148.213,49,2,.080627732,9143.3438
208089.48,16045.717,55,1,.12931879,17890.531
259743.88,1781.8604,43,0,.17177708,30445.896
186781.11,3829.0562,43,1,.019580178,23159.678
184261.39,8471.5645,42,0,.14726873,21235.996
227220.88,2866.6006,33,2,.078812033,65936.398
226510.02,11372.423,57,3,.10938163,4695.4619
177771.16,2402.1079,42,1,.27804998,2377.5012
190327.34,40603.766,38,3,.24849626,14347.931
215129.95,15276.235,48,0,.10723121,63704.223
232224.27,8429.1084,43,1,.018256642,38524.449
238929.78,13280.945,42,1,.10137511,18285.514
343933.69,4021.0615,57,2,.15106395,84228.539
273014.47,1375.068,54,5,.31604961,13597.43
142299.7,467.76639,40,4,.47179651,18521.967
240013.66,9422.7314,62,3,.019019755,37797
238949.97,16349.857,40,2,.27365214,78764.609
156620.03,3450.158,33,1,.088059552,13152.049
286608.53,52735.27,42,2,.1387201,66904.227
284218.47,3630.4226,43,1,.32255569,50317.609
230159.92,159.16826,43,2,.14107083,15017.226
159293.75,1551.6835,39,1,.30808973,14121.166
196434.17,1318.4022,56,2,.14989221,30033.313
153451.3,9388.0342,39,0,.16175196,28496.236
276795.5,1012.7664,41,5,.062033895,101472.76
273413.06,32344.727,40,2,.17904684,78641.344
281537.66,7161.208,45,2,.26831517,71757.75
213089.44,205.86333,50,1,.32409039,10228.662
284209.09,19700.402,44,1,.24801958,83434.625
246132.56,1214.108,40,2,.10901348,75095.289
394992.09,10293.538,45,3,.031851824,242287.66
135100.91,4927.7422,46,5,.31642455,1932.9482
158550.45,2505.0935,39,0,.31699565,6348.0991
284129.84,114.18378,45,3,.15084444,62800.867
120774.34,1562.3531,39,3,.1164023,1660.0581
227248.05,365.4447,38,2,.26850042,58902.102
281741.19,16190.444,53,4,.23365794,31525.363
213705.2,764.96436,53,2,.42441827,33692.285
140695.5,7622.3813,37,0,.38590571,18989.023
314009.75,32356.795,52,0,.35076046,73749.172
287169.13,22391.469,64,1,.32538801,39054.852
190282.52,5659.2466,45,2,.40732837,45521.578
166338.42,11029.735,37,3,.1264682,14069.304
193443.88,283.50159,43,2,.093906775,43990.473
209732.88,366.1217,44,2,.099401839,36891.555
143268.17,3105.8506,40,4,.18240832,21012.295
228472.64,7114.3447,48,1,.34608564,17219.053
